127.0.0.1 - - [30/Jul/2018:09:31:01 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:19:33 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:19:33 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:19:34 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:19:36 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:19:41 +0530] "GET /LetsTalkMiddleware/deleteFriend/106 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:35 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:35 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:35 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5436
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/c_friend/showAllFriends.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:36 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:38 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:20:41 +0530] "GET /LetsTalkMiddleware/deleteFriend/108 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:21 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 200 298
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:25 +0530] "GET /LetsTalkMiddleware/acceptFriendRequest/109 HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:26 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5405
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/c_friend/pendingFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:35 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:36 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:39 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:40 +0530] "GET /LetsTalkMiddleware/acceptFriendRequest/110 HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:42 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:44 +0530] "GET /LetsTalkMiddleware/deleteFriend/111 HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:49 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 302 12
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:49 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:51 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:21:51 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:22:03 +0530] "GET /LetsTalkMiddleware/getImage/amit@LT.COM. HTTP/1.1" 200 427221
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:22:03 +0530] "GET /LetsTalkMiddleware/deleteFriend/109 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:12 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 302 12
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:12 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:15 +0530] "GET /LetsTalkMiddleware/deleteFriend/110 HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:18 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/nishant@LT.COM. HTTP/1.1" 302 12
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:18 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:24 +0530] "GET /LetsTalkFrontend/? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:24 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:24 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:34 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 200 1563
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:35 +0530] "GET /LetsTalkMiddleware/getImage/amit@LT.COM. HTTP/1.1" 200 427221
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:35 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:35 +0530] "GET /LetsTalkMiddleware/showFriendList/amit@LT.COM. HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:35 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/amit@LT.COM. HTTP/1.1" 302 12
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:35 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:35 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:37 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/amit@LT.COM. HTTP/1.1" 302 12
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:39 +0530] "GET /LetsTalkMiddleware/showFriendList/amit@LT.COM. HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:39 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:40 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 200 134663
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:48 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:48 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:48 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:48 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:48 +0530] "GET /LetsTalkMiddleware/getImage/yatin@LT.COM. HTTP/1.1" 200 25470
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:49 +0530] "GET /LetsTalkMiddleware/getImage/yogender@LT.COM. HTTP/1.1" 200 25470
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:49 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:51 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:51 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:52 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:53 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:53 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:23:59 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/amit@LT.COM. HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:02 +0530] "GET /LetsTalkFrontend/? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:02 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:03 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:14 +0530] "GET /LetsTalkMiddleware/getImage/amit@LT.COM. HTTP/1.1" 200 427221
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:14 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/amit@LT.COM. HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:16 +0530] "GET /LetsTalkMiddleware/deleteFriend/106 HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:22 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/amit@LT.COM. HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:26 +0530] "GET /LetsTalkMiddleware/deleteFriend/105 HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:28 +0530] "GET /LetsTalkMiddleware/showPendingFriendRequest/amit@LT.COM. HTTP/1.1" 302 12
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:37 +0530] "GET /LetsTalkFrontend/c_user/updateProfilePic.html HTTP/1.1" 200 465
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:24:48 +0530] "PUT /LetsTalkMiddleware/doUpload HTTP/1.1" 400 1223
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:30 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:41 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 200 6580
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5737
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:42 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:51 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:52 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:52 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:52 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:52 +0530] "GET /LetsTalkFrontend/c_friend/showAllFriends.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:52 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:52 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:53 +0530] "GET /LetsTalkMiddleware/getImage/nishant@LT.COM. HTTP/1.1" 500 8192
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:44:53 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:45:08 +0530] "GET /LetsTalkFrontend/c_friend/suggestedFriend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:45:09 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:45:09 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:45:12 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:45:40 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:45:45 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 302 96
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:11 +0530] "GET /LetsTalkMiddleware/showFriendList/nishant@LT.COM. HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:12 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7Bfriend.friendUserName%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:23 +0530] "GET /LetsTalkMiddleware/getImage/amit@LT.COM. HTTP/1.1" 200 427221
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:23 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:23 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:25 +0530] "GET /LetsTalkMiddleware/getImage/yatin@LT.COM. HTTP/1.1" 200 25470
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:25 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:25 +0530] "GET /LetsTalkMiddleware/getImage/yogender@LT.COM. HTTP/1.1" 200 25470
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:25 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:27 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:27 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:30 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:33 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:33 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:35 +0530] "POST /LetsTalkMiddleware/sendFriendRequest HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:37 +0530] "POST /LetsTalkMiddleware/showSuggestedFriend HTTP/1.1" 200 1016
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:46:37 +0530] "GET /LetsTalkMiddleware/getImage/rahul@LT.COM. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 200 6580
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/resources/js/angular-cookies.js HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/resources/js/angular-route.js HTTP/1.1" 200 44932
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_user/MyController.js HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 200 469
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 200 2549
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 5738
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_blog/BlogController.js HTTP/1.1" 200 11270
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_chat/ChatService.js HTTP/1.1" 200 1261
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:06 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 200 5607
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:07 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 200 48973
0:0:0:0:0:0:0:1 - - [30/Jul/2018:10:48:07 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
